transaction_id,customer_id,date,account_type,merchant,category,amount
TXN01137,CUST0186,2026-06-17,savings,Walmart,shopping,-50.95
TXN01141,CUST0186,2026-06-25,checking,Duke Energy,utilities,-238.21
TXN01138,CUST0186,2026-06-30,checking,AT&T,utilities,-155.19
TXN01151,CUST0187,2026-05-28,checking,Direct Deposit - Payroll,income,2201.64
TXN01142,CUST0187,2026-06-03,checking,Direct Deposit - Payroll,income,1292.86
TXN01146,CUST0187,2026-06-03,savings,Starbucks,dining,-153.11
TXN01145,CUST0187,2026-06-06,checking,Shell Gas,gas,-36.87
TXN01143,CUST0187,2026-06-12,checking,AT&T,utilities,-105.93
TXN01150,CUST0187,2026-06-17,checking,CVS Pharmacy,health,-196.39
TXN01147,CUST0187,2026-06-25,savings,Target,shopping,-203.14
TXN01149,CUST0187,2026-06-26,checking,Target,shopping,-77.63
TXN01148,CUST0187,2026-06-28,checking,Home Depot,home,-94.61
TXN01144,CUST0187,2026-06-30,checking,Uber,transport,-177.43
TXN01153,CUST0188,2026-05-18,checking,Target,shopping,-82.15
TXN01156,CUST0188,2026-05-21,checking,Home Depot,home,-36.26
TXN01155,CUST0188,2026-05-27,checking,AT&T,utilities,-17.17
TXN01157,CUST0188,2026-05-29,checking,Duke Energy,utilities,-65.28
TXN01152,CUST0188,2026-06-13,checking,AT&T,utilities,-202.89
TXN01159,CUST0188,2026-06-17,checking,Duke Energy,utilities,-221.33
TXN01154,CUST0188,2026-06-21,checking,Home Depot,home,-33.18
TXN01158,CUST0188,2026-06-25,checking,Kroger,groceries,-10.29
TXN01160,CUST0188,2026-06-25,checking,Target,shopping,-219.51
TXN01167,CUST0189,2026-06-02,checking,CVS Pharmacy,health,-157.66
TXN01164,CUST0189,2026-06-16,savings,Direct Deposit - Payroll,income,2147.78
TXN01162,CUST0189,2026-06-19,checking,CVS Pharmacy,health,-33.54
TXN01163,CUST0189,2026-06-20,checking,Duke Energy,utilities,-86.74
TXN01165,CUST0189,2026-06-20,checking,Starbucks,dining,-18.99
TXN01161,CUST0189,2026-06-22,checking,Walmart,shopping,-153.75
TXN01166,CUST0189,2026-06-26,savings,Direct Deposit - Payroll,income,1803.88
TXN01169,CUST0190,2026-05-20,checking,CVS Pharmacy,health,-98.35
TXN01168,CUST0190,2026-06-10,checking,Shell Gas,gas,-119.53
TXN01173,CUST0190,2026-06-13,checking,Direct Deposit - Payroll,income,2186.32
TXN01170,CUST0190,2026-06-18,checking,Target,shopping,-134.39
TXN01172,CUST0190,2026-06-22,checking,Delta Airlines,travel,-222.8
TXN01171,CUST0190,2026-06-23,checking,Direct Deposit - Payroll,income,2241.32
TXN01180,CUST0191,2026-05-18,checking,Target,shopping,-142.5
TXN01181,CUST0191,2026-05-21,checking,Home Depot,home,-237.55
TXN01174,CUST0191,2026-05-24,checking,Shell Gas,gas,-191.42
TXN01177,CUST0191,2026-06-06,checking,Target,shopping,-241.84
TXN01175,CUST0191,2026-06-07,checking,Walmart,shopping,-221.98
TXN01179,CUST0191,2026-06-12,checking,Walmart,shopping,-34.5
TXN01176,CUST0191,2026-06-22,savings,Chipotle,dining,-245.49
TXN01178,CUST0191,2026-06-29,checking,Uber,transport,-81.21
TXN01183,CUST0192,2026-06-12,checking,Walmart,shopping,-50.84
TXN01186,CUST0192,2026-06-15,checking,Delta Airlines,travel,-33.07
TXN01185,CUST0192,2026-06-17,checking,Chipotle,dining,-140.08
TXN01182,CUST0192,2026-06-19,savings,Delta Airlines,travel,-167.57
TXN01187,CUST0192,2026-06-24,checking,CVS Pharmacy,health,-74.53
TXN01184,CUST0192,2026-06-26,checking,Home Depot,home,-243.33
TXN01191,CUST0193,2026-05-27,checking,Chipotle,dining,-178.69
TXN01190,CUST0193,2026-05-29,savings,Walmart,shopping,-174.51
TXN01188,CUST0193,2026-06-13,checking,CVS Pharmacy,health,-168.22
TXN01189,CUST0193,2026-06-13,savings,Kroger,groceries,-25.54
TXN01192,CUST0193,2026-06-19,checking,Duke Energy,utilities,-144.98
TXN01193,CUST0193,2026-06-23,checking,Direct Deposit - Payroll,income,1403.31
TXN01195,CUST0194,2026-05-17,savings,CVS Pharmacy,health,-103.65
TXN01199,CUST0194,2026-05-22,savings,Kroger,groceries,-248.42
TXN01197,CUST0194,2026-05-29,checking,Shell Gas,gas,-223.53
TXN01196,CUST0194,2026-06-03,checking,Kroger,groceries,-208.28
TXN01200,CUST0194,2026-06-07,checking,Delta Airlines,travel,-43.64
TXN01194,CUST0194,2026-06-10,savings,Uber,transport,-130.83
TXN01198,CUST0194,2026-06-29,checking,Amazon,shopping,-218.22
TXN01201,CUST0195,2026-05-27,savings,Walmart,shopping,-95.04
TXN01204,CUST0195,2026-05-30,checking,Delta Airlines,travel,-27.63
TXN01203,CUST0195,2026-06-11,checking,Uber,transport,-34.7
TXN01202,CUST0195,2026-06-23,checking,Amazon,shopping,-41.31
TXN01205,CUST0195,2026-06-27,checking,Chipotle,dining,-188.51
TXN01209,CUST0196,2026-05-19,checking,Target,shopping,-58.69
TXN01208,CUST0196,2026-06-09,checking,Duke Energy,utilities,-99.33
TXN01210,CUST0196,2026-06-15,checking,Duke Energy,utilities,-247.0
TXN01211,CUST0196,2026-06-18,checking,Direct Deposit - Payroll,income,3050.25
TXN01207,CUST0196,2026-06-25,savings,Netflix,entertainment,-91.92
TXN01206,CUST0196,2026-06-30,checking,Chipotle,dining,-231.73
TXN01215,CUST0197,2026-06-10,checking,CVS Pharmacy,health,-79.11
TXN01213,CUST0197,2026-06-11,checking,Walmart,shopping,-108.2
TXN01214,CUST0197,2026-06-15,checking,Shell Gas,gas,-234.41
TXN01212,CUST0197,2026-06-25,checking,Starbucks,dining,-85.58
TXN01217,CUST0198,2026-05-20,checking,Kroger,groceries,-247.5
TXN01216,CUST0198,2026-05-24,checking,Home Depot,home,-232.38
TXN01219,CUST0198,2026-06-24,checking,Starbucks,dining,-86.49
TXN01218,CUST0198,2026-06-27,checking,Home Depot,home,-157.8
TXN01222,CUST0199,2026-05-19,checking,Direct Deposit - Payroll,income,2603.26
TXN01223,CUST0199,2026-05-27,checking,Chipotle,dining,-104.36
TXN01221,CUST0199,2026-06-15,checking,Chipotle,dining,-115.65
TXN01224,CUST0199,2026-06-15,checking,CVS Pharmacy,health,-93.62
TXN01220,CUST0199,2026-06-17,checking,Delta Airlines,travel,-60.32
TXN01225,CUST0199,2026-06-28,checking,Starbucks,dining,-85.22
TXN01228,CUST0200,2026-05-18,checking,Direct Deposit - Payroll,income,1964.87
TXN01230,CUST0200,2026-05-24,checking,Uber,transport,-75.82
TXN01229,CUST0200,2026-05-30,checking,Target,shopping,-28.4
TXN01227,CUST0200,2026-06-14,checking,Shell Gas,gas,-137.58
TXN01226,CUST0200,2026-06-21,checking,Chipotle,dining,-109.95
TXN01234,CUST0200,2026-06-23,checking,AT&T,utilities,-201.02
TXN01231,CUST0200,2026-06-26,savings,Duke Energy,utilities,-35.22
TXN01233,CUST0200,2026-06-28,checking,Home Depot,home,-246.31
TXN01232,CUST0200,2026-06-29,checking,Target,shopping,-166.36
TXN01238,CUST0201,2026-05-27,checking,Target,shopping,-36.48
TXN01237,CUST0201,2026-06-02,checking,Home Depot,home,-43.8
TXN01236,CUST0201,2026-06-04,checking,Walmart,shopping,-208.15
TXN01242,CUST0201,2026-06-11,checking,Amazon,shopping,-90.99
TXN01235,CUST0201,2026-06-13,checking,Netflix,entertainment,-147.42
TXN01239,CUST0201,2026-06-21,checking,Home Depot,home,-61.86
TXN01240,CUST0201,2026-06-23,savings,CVS Pharmacy,health,-180.34
TXN01241,CUST0201,2026-06-30,checking,AT&T,utilities,-169.19
TXN01250,CUST0202,2026-05-16,checking,Starbucks,dining,-193.43
TXN01243,CUST0202,2026-05-24,savings,Duke Energy,utilities,-197.37
TXN01244,CUST0202,2026-05-25,savings,Target,shopping,-162.45
TXN01249,CUST0202,2026-05-27,checking,Chipotle,dining,-49.62
TXN01246,CUST0202,2026-05-29,checking,Home Depot,home,-95.93
TXN01245,CUST0202,2026-05-31,checking,Delta Airlines,travel,-131.61
TXN01248,CUST0202,2026-06-04,checking,CVS Pharmacy,health,-127.96
TXN01247,CUST0202,2026-06-13,checking,Delta Airlines,travel,-58.75
TXN01251,CUST0203,2026-05-16,checking,AT&T,utilities,-121.18
TXN01255,CUST0203,2026-05-16,checking,Netflix,entertainment,-216.09
TXN01254,CUST0203,2026-05-18,checking,Duke Energy,utilities,-82.89
TXN01260,CUST0203,2026-05-23,checking,Walmart,shopping,-111.62
TXN01252,CUST0203,2026-05-27,savings,Direct Deposit - Payroll,income,2285.07
TXN01257,CUST0203,2026-06-03,checking,Home Depot,home,-207.2
TXN01256,CUST0203,2026-06-07,checking,Starbucks,dining,-25.2
TXN01258,CUST0203,2026-06-07,checking,CVS Pharmacy,health,-66.93
TXN01259,CUST0203,2026-06-09,checking,Home Depot,home,-138.91
TXN01253,CUST0203,2026-06-28,checking,Starbucks,dining,-208.18
TXN01266,CUST0204,2026-05-16,checking,Walmart,shopping,-161.78
TXN01267,CUST0204,2026-05-18,checking,Amazon,shopping,-18.92
TXN01263,CUST0204,2026-05-30,checking,Target,shopping,-52.47
TXN01261,CUST0204,2026-05-31,checking,AT&T,utilities,-87.74
TXN01264,CUST0204,2026-06-04,checking,Kroger,groceries,-224.26
TXN01262,CUST0204,2026-06-19,checking,Shell Gas,gas,-185.31
TXN01265,CUST0204,2026-06-21,savings,Duke Energy,utilities,-74.99
TXN01270,CUST0205,2026-06-02,checking,Delta Airlines,travel,-226.09
TXN01269,CUST0205,2026-06-07,checking,Chipotle,dining,-41.48
TXN01273,CUST0205,2026-06-09,checking,Home Depot,home,-191.27
TXN01271,CUST0205,2026-06-14,checking,Delta Airlines,travel,-150.44
TXN01268,CUST0205,2026-06-27,checking,Walmart,shopping,-46.57
TXN01272,CUST0205,2026-06-30,checking,Kroger,groceries,-49.72
TXN01278,CUST0206,2026-05-20,checking,Shell Gas,gas,-84.03
TXN01277,CUST0206,2026-06-10,checking,Netflix,entertainment,-193.98
TXN01276,CUST0206,2026-06-15,checking,Starbucks,dining,-178.2
TXN01275,CUST0206,2026-06-16,checking,Kroger,groceries,-144.89
TXN01274,CUST0206,2026-06-17,checking,CVS Pharmacy,health,-180.27
TXN01279,CUST0207,2026-06-02,checking,Delta Airlines,travel,-62.39
TXN01281,CUST0207,2026-06-05,checking,Direct Deposit - Payroll,income,1863.86
TXN01282,CUST0207,2026-06-09,checking,Netflix,entertainment,-107.91
TXN01280,CUST0207,2026-06-30,savings,Starbucks,dining,-229.13
TXN01284,CUST0208,2026-05-16,checking,AT&T,utilities,-119.47
TXN01285,CUST0208,2026-05-19,checking,Target,shopping,-7.35
TXN01283,CUST0208,2026-05-26,checking,Chipotle,dining,-131.84
TXN01287,CUST0208,2026-06-06,checking,AT&T,utilities,-119.5
TXN01288,CUST0208,2026-06-14,checking,Amazon,shopping,-29.73
TXN01286,CUST0208,2026-06-19,checking,Chipotle,dining,-151.36
TXN01294,CUST0209,2026-05-27,checking,Delta Airlines,travel,-95.47
TXN01298,CUST0209,2026-05-27,checking,Duke Energy,utilities,-165.5
TXN01292,CUST0209,2026-05-28,checking,Target,shopping,-176.69
TXN01291,CUST0209,2026-05-29,checking,Amazon,shopping,-110.42
TXN01293,CUST0209,2026-05-29,savings,Walmart,shopping,-45.63
TXN01297,CUST0209,2026-06-07,checking,AT&T,utilities,-238.98
TXN01295,CUST0209,2026-06-09,checking,Netflix,entertainment,-99.33
TXN01296,CUST0209,2026-06-12,checking,Uber,transport,-142.58
TXN01289,CUST0209,2026-06-17,checking,Direct Deposit - Payroll,income,2123.71
TXN01290,CUST0209,2026-06-25,checking,Home Depot,home,-27.0
TXN01301,CUST0210,2026-05-19,checking,Netflix,entertainment,-43.85
TXN01306,CUST0210,2026-05-27,checking,CVS Pharmacy,health,-14.38
TXN01303,CUST0210,2026-06-01,checking,Starbucks,dining,-198.33
TXN01302,CUST0210,2026-06-05,checking,Netflix,entertainment,-113.8
TXN01300,CUST0210,2026-06-07,checking,Amazon,shopping,-239.4
TXN01299,CUST0210,2026-06-09,checking,Amazon,shopping,-211.87
TXN01305,CUST0210,2026-06-10,checking,Kroger,groceries,-222.31
TXN01304,CUST0210,2026-06-27,checking,Amazon,shopping,-96.24
TXN01312,CUST0211,2026-05-18,checking,Shell Gas,gas,-79.93
TXN01307,CUST0211,2026-05-20,checking,AT&T,utilities,-46.56
TXN01308,CUST0211,2026-05-20,checking,Amazon,shopping,-67.64
TXN01311,CUST0211,2026-05-22,checking,Delta Airlines,travel,-122.91
TXN01313,CUST0211,2026-05-25,checking,Netflix,entertainment,-155.71
TXN01310,CUST0211,2026-05-26,checking,CVS Pharmacy,health,-81.24
TXN01315,CUST0211,2026-05-30,checking,Uber,transport,-213.78
TXN01314,CUST0211,2026-06-10,checking,Duke Energy,utilities,-112.86
TXN01309,CUST0211,2026-06-20,checking,Delta Airlines,travel,-154.81
TXN01316,CUST0211,2026-06-27,checking,Target,shopping,-44.38
TXN01317,CUST0212,2026-05-17,checking,Shell Gas,gas,-12.17
TXN01320,CUST0212,2026-06-25,checking,Kroger,groceries,-60.52
TXN01318,CUST0212,2026-06-26,checking,Delta Airlines,travel,-69.82
TXN01319,CUST0212,2026-06-29,savings,Amazon,shopping,-237.58
TXN01324,CUST0213,2026-05-17,checking,Uber,transport,-16.45
TXN01326,CUST0213,2026-05-23,checking,Duke Energy,utilities,-240.56
TXN01329,CUST0213,2026-05-31,savings,Shell Gas,gas,-166.67
TXN01330,CUST0213,2026-06-06,checking,Uber,transport,-221.31
TXN01321,CUST0213,2026-06-10,checking,Delta Airlines,travel,-48.89
TXN01328,CUST0213,2026-06-11,checking,AT&T,utilities,-74.43
TXN01322,CUST0213,2026-06-22,checking,Direct Deposit - Payroll,income,2406.55
TXN01325,CUST0213,2026-06-25,checking,Starbucks,dining,-77.97
TXN01323,CUST0213,2026-06-29,checking,Walmart,shopping,-227.76
TXN01327,CUST0213,2026-06-30,savings,AT&T,utilities,-140.05
TXN01336,CUST0214,2026-05-16,checking,Uber,transport,-187.31
TXN01332,CUST0214,2026-05-29,checking,Netflix,entertainment,-187.23
TXN01337,CUST0214,2026-05-30,checking,Walmart,shopping,-43.35
TXN01334,CUST0214,2026-06-07,checking,Netflix,entertainment,-112.19
TXN01331,CUST0214,2026-06-18,checking,Chipotle,dining,-116.16
TXN01340,CUST0214,2026-06-18,savings,Target,shopping,-55.57
TXN01339,CUST0214,2026-06-19,checking,Delta Airlines,travel,-108.57
TXN01338,CUST0214,2026-06-20,savings,Home Depot,home,-233.61
TXN01333,CUST0214,2026-06-28,checking,Netflix,entertainment,-79.18
TXN01335,CUST0214,2026-06-29,checking,Target,shopping,-127.31
TXN01346,CUST0215,2026-05-17,checking,Uber,transport,-224.74
TXN01345,CUST0215,2026-05-26,checking,Starbucks,dining,-37.91
TXN01343,CUST0215,2026-06-10,checking,Chipotle,dining,-211.07
TXN01344,CUST0215,2026-06-11,checking,Chipotle,dining,-218.59
TXN01342,CUST0215,2026-06-12,checking,Starbucks,dining,-33.81
TXN01341,CUST0215,2026-06-14,checking,Walmart,shopping,-225.6
TXN01347,CUST0216,2026-05-18,checking,Starbucks,dining,-27.53
TXN01348,CUST0216,2026-05-18,checking,Chipotle,dining,-111.42
TXN01351,CUST0216,2026-06-06,checking,Walmart,shopping,-217.17
TXN01350,CUST0216,2026-06-21,checking,Amazon,shopping,-129.35
TXN01349,CUST0216,2026-06-24,savings,Home Depot,home,-50.52
TXN01355,CUST0217,2026-05-20,savings,Direct Deposit - Payroll,income,2088.61
TXN01357,CUST0217,2026-05-25,checking,CVS Pharmacy,health,-60.15
TXN01358,CUST0217,2026-05-31,checking,Amazon,shopping,-95.43
TXN01353,CUST0217,2026-06-02,checking,Amazon,shopping,-136.28
TXN01356,CUST0217,2026-06-11,checking,Uber,transport,-111.09
TXN01352,CUST0217,2026-06-18,checking,Amazon,shopping,-181.59
TXN01354,CUST0217,2026-06-29,checking,CVS Pharmacy,health,-209.86
TXN01359,CUST0218,2026-06-14,checking,CVS Pharmacy,health,-79.52
TXN01361,CUST0218,2026-06-18,checking,Duke Energy,utilities,-224.81
TXN01362,CUST0218,2026-06-25,checking,Netflix,entertainment,-66.89
TXN01360,CUST0218,2026-06-27,checking,Delta Airlines,travel,-201.12
TXN01368,CUST0219,2026-05-20,checking,Kroger,groceries,-99.5
TXN01366,CUST0219,2026-05-30,checking,Walmart,shopping,-115.25
TXN01363,CUST0219,2026-06-01,checking,Target,shopping,-4.04
TXN01364,CUST0219,2026-06-04,checking,Netflix,entertainment,-197.97
TXN01369,CUST0219,2026-06-04,checking,Direct Deposit - Payroll,income,1647.55
TXN01367,CUST0219,2026-06-08,checking,AT&T,utilities,-59.47
TXN01365,CUST0219,2026-06-23,checking,Shell Gas,gas,-216.39
TXN01371,CUST0220,2026-05-31,checking,CVS Pharmacy,health,-193.07
TXN01373,CUST0220,2026-06-01,checking,Netflix,entertainment,-141.69
TXN01370,CUST0220,2026-06-02,savings,Uber,transport,-129.98
TXN01372,CUST0220,2026-06-04,checking,Starbucks,dining,-103.95
TXN01374,CUST0221,2026-05-18,checking,Delta Airlines,travel,-33.13
TXN01379,CUST0221,2026-05-19,checking,Amazon,shopping,-165.56
TXN01377,CUST0221,2026-06-11,checking,Duke Energy,utilities,-205.19
TXN01378,CUST0221,2026-06-17,checking,Chipotle,dining,-183.17
TXN01376,CUST0221,2026-06-20,checking,Kroger,groceries,-124.11
TXN01375,CUST0221,2026-06-30,savings,Walmart,shopping,-110.0
TXN01385,CUST0222,2026-05-16,checking,Kroger,groceries,-229.49
TXN01380,CUST0222,2026-05-28,checking,Kroger,groceries,-181.16
TXN01386,CUST0222,2026-06-04,checking,Amazon,shopping,-160.62
TXN01384,CUST0222,2026-06-11,checking,Shell Gas,gas,-162.03
TXN01382,CUST0222,2026-06-12,checking,CVS Pharmacy,health,-14.59
TXN01383,CUST0222,2026-06-20,checking,Starbucks,dining,-173.35
TXN01381,CUST0222,2026-06-27,checking,Uber,transport,-20.7
TXN01387,CUST0223,2026-06-02,checking,Shell Gas,gas,-77.83
TXN01388,CUST0223,2026-06-06,checking,Chipotle,dining,-231.69
TXN01389,CUST0223,2026-06-06,checking,Netflix,entertainment,-162.98
TXN01390,CUST0223,2026-06-23,checking,Chipotle,dining,-140.82
TXN01393,CUST0224,2026-06-03,checking,Walmart,shopping,-131.74
TXN01392,CUST0224,2026-06-13,checking,Amazon,shopping,-191.65
TXN01391,CUST0224,2026-06-18,checking,CVS Pharmacy,health,-218.99
TXN01396,CUST0225,2026-05-24,savings,CVS Pharmacy,health,-78.48
TXN01394,CUST0225,2026-05-26,savings,Starbucks,dining,-62.56
TXN01395,CUST0225,2026-06-02,checking,Kroger,groceries,-12.33
TXN01397,CUST0225,2026-06-24,checking,Target,shopping,-19.51
TXN01398,CUST0225,2026-06-29,checking,Chipotle,dining,-180.1
TXN01407,CUST0226,2026-05-18,checking,Uber,transport,-216.19
TXN01404,CUST0226,2026-05-19,checking,Uber,transport,-28.01
TXN01401,CUST0226,2026-05-28,checking,Duke Energy,utilities,-51.84
TXN01402,CUST0226,2026-06-04,checking,Shell Gas,gas,-206.0
TXN01406,CUST0226,2026-06-17,checking,Shell Gas,gas,-144.75
TXN01405,CUST0226,2026-06-23,checking,Chipotle,dining,-18.37
TXN01400,CUST0226,2026-06-25,checking,Kroger,groceries,-58.72
TXN01403,CUST0226,2026-06-27,checking,Target,shopping,-63.28
TXN01399,CUST0226,2026-06-29,checking,Walmart,shopping,-120.45
TXN01416,CUST0227,2026-05-20,checking,AT&T,utilities,-249.39
TXN01415,CUST0227,2026-05-22,savings,Chipotle,dining,-67.27
TXN01410,CUST0227,2026-05-28,checking,CVS Pharmacy,health,-25.05
TXN01413,CUST0227,2026-05-29,checking,Walmart,shopping,-228.78
TXN01411,CUST0227,2026-06-10,checking,Target,shopping,-94.71
TXN01412,CUST0227,2026-06-11,checking,Delta Airlines,travel,-75.65
TXN01408,CUST0227,2026-06-12,checking,Starbucks,dining,-111.53
TXN01409,CUST0227,2026-06-13,checking,Target,shopping,-77.57
TXN01414,CUST0227,2026-06-15,checking,Starbucks,dining,-151.19
TXN01417,CUST0227,2026-06-25,checking,Amazon,shopping,-141.28
TXN01418,CUST0228,2026-05-17,checking,Duke Energy,utilities,-92.65
TXN01421,CUST0228,2026-05-18,checking,Amazon,shopping,-163.77
TXN01423,CUST0228,2026-05-19,checking,Chipotle,dining,-52.14
TXN01422,CUST0228,2026-06-05,checking,Chipotle,dining,-51.01
TXN01424,CUST0228,2026-06-12,checking,Home Depot,home,-244.14
TXN01419,CUST0228,2026-06-19,savings,Uber,transport,-102.2
TXN01420,CUST0228,2026-06-24,checking,Home Depot,home,-77.89
TXN01432,CUST0229,2026-05-31,savings,Amazon,shopping,-134.4
TXN01429,CUST0229,2026-06-01,checking,Duke Energy,utilities,-196.25
TXN01426,CUST0229,2026-06-09,savings,Chipotle,dining,-241.36
TXN01427,CUST0229,2026-06-15,checking,Delta Airlines,travel,-210.42
TXN01425,CUST0229,2026-06-18,checking,CVS Pharmacy,health,-130.79
TXN01428,CUST0229,2026-06-19,checking,CVS Pharmacy,health,-179.88
TXN01430,CUST0229,2026-06-19,checking,Target,shopping,-151.94
TXN01433,CUST0229,2026-06-21,savings,Walmart,shopping,-133.06
TXN01431,CUST0229,2026-06-25,checking,Duke Energy,utilities,-47.49
TXN01439,CUST0230,2026-05-19,checking,Shell Gas,gas,-107.2
TXN01438,CUST0230,2026-05-24,checking,Netflix,entertainment,-63.16
TXN01436,CUST0230,2026-06-02,checking,Chipotle,dining,-118.72
TXN01434,CUST0230,2026-06-12,checking,Duke Energy,utilities,-242.7
TXN01437,CUST0230,2026-06-24,checking,Duke Energy,utilities,-197.44
TXN01435,CUST0230,2026-06-30,checking,Starbucks,dining,-54.66
TXN01442,CUST0231,2026-05-16,checking,AT&T,utilities,-9.17
TXN01443,CUST0231,2026-05-26,checking,Uber,transport,-175.09
TXN01441,CUST0231,2026-06-23,checking,Walmart,shopping,-11.84
TXN01440,CUST0231,2026-06-27,checking,Netflix,entertainment,-56.38
TXN01446,CUST0232,2026-05-19,savings,Home Depot,home,-197.35
TXN01444,CUST0232,2026-06-01,checking,Duke Energy,utilities,-224.18
TXN01447,CUST0232,2026-06-18,checking,CVS Pharmacy,health,-110.69
TXN01445,CUST0232,2026-06-25,checking,Starbucks,dining,-43.54
TXN01448,CUST0232,2026-06-27,checking,AT&T,utilities,-171.99
TXN01449,CUST0233,2026-05-16,checking,Delta Airlines,travel,-85.99
TXN01454,CUST0233,2026-05-16,checking,Netflix,entertainment,-170.67
TXN01450,CUST0233,2026-05-19,savings,Home Depot,home,-162.84
TXN01455,CUST0233,2026-05-19,checking,Amazon,shopping,-55.44
TXN01451,CUST0233,2026-06-02,savings,Starbucks,dining,-195.36
TXN01456,CUST0233,2026-06-02,checking,Walmart,shopping,-85.99
TXN01452,CUST0233,2026-06-10,checking,Target,shopping,-190.87
TXN01453,CUST0233,2026-06-23,checking,Direct Deposit - Payroll,income,2439.31
TXN01461,CUST0234,2026-05-21,checking,Uber,transport,-87.49
TXN01459,CUST0234,2026-05-29,savings,Kroger,groceries,-186.84
TXN01462,CUST0234,2026-05-29,checking,Target,shopping,-18.09
TXN01465,CUST0234,2026-05-30,checking,Shell Gas,gas,-213.9
TXN01463,CUST0234,2026-06-03,checking,Kroger,groceries,-153.28
TXN01466,CUST0234,2026-06-24,checking,Home Depot,home,-95.91
TXN01457,CUST0234,2026-06-27,checking,AT&T,utilities,-210.03
TXN01460,CUST0234,2026-06-27,checking,Shell Gas,gas,-213.04
TXN01458,CUST0234,2026-06-29,checking,Amazon,shopping,-20.55
TXN01464,CUST0234,2026-06-29,checking,Netflix,entertainment,-246.73
TXN01467,CUST0235,2026-05-21,checking,Uber,transport,-239.83
TXN01471,CUST0235,2026-05-23,checking,AT&T,utilities,-10.12
TXN01473,CUST0235,2026-05-23,checking,Kroger,groceries,-107.63
TXN01468,CUST0235,2026-05-30,checking,Starbucks,dining,-239.85
TXN01474,CUST0235,2026-05-31,checking,Starbucks,dining,-4.69
TXN01475,CUST0235,2026-06-01,savings,Direct Deposit - Payroll,income,1902.74
TXN01470,CUST0235,2026-06-03,checking,Chipotle,dining,-126.52
TXN01472,CUST0235,2026-06-11,savings,Target,shopping,-246.71
TXN01469,CUST0235,2026-06-24,checking,Delta Airlines,travel,-29.5
TXN01481,CUST0236,2026-05-16,checking,Starbucks,dining,-135.22
TXN01478,CUST0236,2026-05-19,savings,Chipotle,dining,-143.25
TXN01479,CUST0236,2026-05-21,checking,Kroger,groceries,-221.16
TXN01476,CUST0236,2026-05-22,checking,Shell Gas,gas,-191.27
TXN01477,CUST0236,2026-05-25,checking,Kroger,groceries,-137.58
TXN01480,CUST0236,2026-05-31,checking,Home Depot,home,-39.98
TXN01482,CUST0236,2026-06-10,savings,Starbucks,dining,-7.42
TXN01484,CUST0236,2026-06-14,savings,Kroger,groceries,-44.52
TXN01483,CUST0236,2026-06-15,savings,Home Depot,home,-18.67
TXN01485,CUST0237,2026-05-16,checking,Home Depot,home,-59.7
TXN01489,CUST0237,2026-05-26,checking,Amazon,shopping,-47.04
TXN01490,CUST0237,2026-05-28,checking,AT&T,utilities,-95.19
TXN01488,CUST0237,2026-06-08,checking,Netflix,entertainment,-222.03
TXN01486,CUST0237,2026-06-10,checking,Home Depot,home,-152.98
TXN01487,CUST0237,2026-06-24,checking,Uber,transport,-238.79
TXN01492,CUST0238,2026-05-26,checking,Duke Energy,utilities,-101.71
TXN01493,CUST0238,2026-06-09,savings,CVS Pharmacy,health,-19.81
TXN01494,CUST0238,2026-06-11,checking,Shell Gas,gas,-36.91
TXN01497,CUST0238,2026-06-17,checking,Target,shopping,-205.91
TXN01491,CUST0238,2026-06-20,checking,AT&T,utilities,-234.35
TXN01496,CUST0238,2026-06-21,checking,Duke Energy,utilities,-128.8
TXN01495,CUST0238,2026-06-23,checking,Delta Airlines,travel,-146.78
TXN01501,CUST0239,2026-05-16,checking,Duke Energy,utilities,-49.54
TXN01502,CUST0239,2026-05-18,checking,CVS Pharmacy,health,-39.74
TXN01500,CUST0239,2026-06-10,checking,AT&T,utilities,-132.33
TXN01499,CUST0239,2026-06-19,savings,Duke Energy,utilities,-67.54
TXN01498,CUST0239,2026-06-27,checking,AT&T,utilities,-225.99
TXN01507,CUST0240,2026-05-18,checking,Walmart,shopping,-73.33
TXN01508,CUST0240,2026-06-02,checking,Target,shopping,-136.93
TXN01512,CUST0240,2026-06-04,checking,Netflix,entertainment,-16.96
TXN01506,CUST0240,2026-06-11,checking,Netflix,entertainment,-192.52
TXN01503,CUST0240,2026-06-19,checking,Starbucks,dining,-152.79
TXN01509,CUST0240,2026-06-19,checking,Shell Gas,gas,-102.88
TXN01504,CUST0240,2026-06-21,checking,Amazon,shopping,-95.51
TXN01511,CUST0240,2026-06-22,savings,Shell Gas,gas,-102.7
TXN01505,CUST0240,2026-06-23,checking,Netflix,entertainment,-9.0
TXN01510,CUST0240,2026-06-30,checking,Amazon,shopping,-233.45
TXN01522,CUST0241,2026-05-29,checking,Delta Airlines,travel,-161.7
TXN01514,CUST0241,2026-06-01,checking,Uber,transport,-179.7
TXN01520,CUST0241,2026-06-03,checking,Target,shopping,-113.23
TXN01515,CUST0241,2026-06-06,checking,Delta Airlines,travel,-213.25
TXN01518,CUST0241,2026-06-11,savings,Duke Energy,utilities,-199.68
TXN01513,CUST0241,2026-06-15,checking,Shell Gas,gas,-87.8
TXN01521,CUST0241,2026-06-16,checking,Starbucks,dining,-101.18
TXN01517,CUST0241,2026-06-18,checking,Netflix,entertainment,-113.31
